isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,Dream Town Realty,1996.0,3:00 PM,,,2496801,IL,Cook County,-87.67558288574219,60657,8038.7,11173675,27,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.93330001831055,2021-08-01,,"Condo,T3-townhouse 3+ Stories - Chicago, IL",,,2.0,Garage,2835 North Wolcott Avenue #F,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11173675/?channel=mashv,2,True,Lathrop Homes,,475000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,73.46,,501.0,,14302221731111.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1912.0,2:00 PM,1953.0,,2508611,IL,Cook County,-87.70520782470703,60625,10776.0,11180540,21,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.96455001831055,2021-08-08,,"American 4-Sq.,Victorian, 3 Stories - Chicago, IL",,,2.0,Garage,3043 West Wilson Avenue,12:00 PM,3746.0,https://listings.listhub.net/pages/MREDIL/11180540/?channel=mashv,3,True,Ravenswood Manor,,649900,332.7700972862263,,0,,,False,Radiant (Natural Gas),Central A/C,,1,73.44,,,,13131190050000.0,Victorian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1915.0,1:00 PM,950.0,,2502313,IL,Cook County,-87.6285400390625,60605,3831.12,11176432,24,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.87527084350586,2021-08-07,,"Condo-loft,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,523 South Plymouth Court #302,11:30 AM,,https://listings.listhub.net/pages/MREDIL/11176432/?channel=mashv,2,True,Printers Row,,249900,263.05263157894734,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,73.38,,483.0,,17152470631017.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'South Loop Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Phillips Academy High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'South Loop Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Real People Realty,,,,,2501612,IL,Cook County,-87.68003845214844,60645,1518.0,11175512,25,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,42.01232147216797,,,"Condo - Chicago, IL",,,1.0,,7133 North DAMEN Avenue #4D,,,https://listings.listhub.net/pages/MREDIL/11175512/?channel=mashv,2,True,Rogers Park,,169000,,,0,,,False,,Window Unit(s) A/C,,1,73.37,,422.0,,11312000331004.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Illinois Real Estate Partners,1954.0,,900.0,,1965380,IL,Cook County,-87.80590057373047,60707,1750.0,11175146,27,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.91859817504883,,,"Condo - Chicago, IL",,,98.0,,2127 North Harlem Avenue #133,,29850.0,https://listings.listhub.net/pages/MREDIL/11175146/?channel=mashv,1,True,Galewood,,169900,188.77777777777777,,0,,Assumed Owner Occupancy,True,,Window Unit(s) A/C,,1,73.36,,251.0,,13311180401023.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Prospect Equities,1915.0,,1200.0,,2478977,IL,Cook County,-87.64811706542969,60620,524.88,11160969,38,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.74047088623047,,,"2 Stories - Chicago, IL",,,2.0,,8431 South Morgan Street,,3006.0,https://listings.listhub.net/pages/MREDIL/11160969/?channel=mashv,2,True,Gresham,,119500,99.58333333333331,,0,,,False,Forced Air (Natural Gas),Window Unit(s) A/C,,1,73.25,,,,20324120120000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"The Matt Laricy Group, A Division of Americorp",1987.0,,2400.0,,539050,IL,Cook County,-87.62570190429688,60611,12728.72,11154849,44,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.89939880371094,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,110 East Delaware Place #1901,,,https://listings.listhub.net/pages/MREDIL/11154849/?channel=mashv,4,True,Near North,,425000,177.08333333333334,,0,,,False,Forced Air,Central A/C,,1,73.25,,2252.0,,17032110221061.0,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Edward W Lukasik INC,1955.0,,998.0,,2519497,IL,Cook County,-87.73941802978516,60652,1039.53,11187674,14,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.74238967895508,,,"1 Story - Chicago, IL",,,,,4727 West 82nd Place,,5271.0,https://listings.listhub.net/pages/MREDIL/11187674/?channel=mashv,1,True,Scottsdale,,134900,135.17034068136272,,0,,,False,Forced Air (Natural Gas),None,,1,73.24,,,,19341170150000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,2004.0,2:00 PM,1650.0,,2491958,IL,Cook County,-87.68256378173828,60645,4497.0,11138159,31,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,42.00957107543945,2021-08-28,,"Condo - Chicago, IL",,,1.0,Garage,7028 North RIDGE Boulevard #2N,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11138159/?channel=mashv,2,True,Rogers Park,,330000,200.0,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,73.24,,290.0,,11311110261005.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'G Armstrong Elementary School In', 'district': '299'}, {'category': 'High', 'name': 'Northside College Preparatory Se', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'G Armstrong Elementary School In', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"Vesta Preferred, LLC",2018.0,12:30 PM,,,2532302,IL,Cook County,-87.7180404663086,60647,10536.39,11195658,6,Condo/Coop,Residential,Condominium,4,,,Chicago,MLS Listing,41.93206024169922,2021-08-22,,"Condo,Condo-duplex,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,Garage,3620 West Diversey Avenue #1A,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11195658/?channel=mashv,3,True,Avondale,,599999,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,73.22,,199.0,,13261300431001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Monroe Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Schurz High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Monroe Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"iRealty Flat Fee Brokerage, Inc.",2001.0,,723.0,,2360714,IL,Cook County,-87.63278198242188,60654,4128.35,11078970,113,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.88964080810547,,,"Condo - Chicago, IL",,,,Garage,400 North La Salle Drive #3412,,,https://listings.listhub.net/pages/MREDIL/11078970/?channel=mashv,1,True,River North,,334000,461.9640387275242,,0,,,False,,Central A/C,,1,73.19,,,,17092590221317.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,EMA Realty & Management,1946.0,,2500.0,,2397430,IL,Cook County,-87.64486694335938,60620,1656.77,11156204,43,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.72404861450195,,,"2 Stories, Georgian - Chicago, IL",,,2.0,Garage,9328 South Green Street,,4295.0,https://listings.listhub.net/pages/MREDIL/11156204/?channel=mashv,3,True,Brainerd,,309900,123.96,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,73.18,,,,25054180490000.0,Georgian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Elite,1921.0,,1500.0,,2490861,IL,Cook County,-87.69075775146484,60629,1973.0,11168201,31,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.76338958740234,,,"1.5 Story, Cape Cod - Chicago, IL",,,2.0,Garage,7134 South Washtenaw Avenue,,3781.0,https://listings.listhub.net/pages/MREDIL/11168201/?channel=mashv,2,True,Lithuanian Plaza,,270000,180.0,,0,,,False,Forced Air,Central A/C,,1,73.13,,,,19252010330000.0,Cape Cod,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Infiniti Properties Inc,,,1500.0,,2519361,IL,Cook County,-87.7475814819336,60638,3115.0,11186931,15,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.80438995361328,,,"1 Story - Chicago, IL",,,2.0,Garage,4843 South Lavergne Avenue,,3781.0,https://listings.listhub.net/pages/MREDIL/11186931/?channel=mashv,1,True,Vittum Park,,230000,153.33333333333334,,0,,,False,,Central A/C,,1,73.12,,,,19092120140000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Hearst Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Kennedy High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Hearst Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Village Realty,1971.0,,3316.0,,2380270,IL,Cook County,-87.78855895996094,60638,5810.96,11092012,100,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.79246139526367,,,"2 Stories, Other - Chicago, IL",,,2.0,Garage,6650 West Archer Avenue,,,https://listings.listhub.net/pages/MREDIL/11092012/?channel=mashv,3,True,Garfield Ridge,,419900,126.62846803377565,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,73.05,,,,19074260470000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,1915.0,,2531.0,,2495157,IL,Cook County,-87.70059204101562,60618,8545.71,11171175,28,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.95851898193359,,,"2 Stories - Chicago, IL",,,2.0,,4231 North Francisco Avenue,,3123.0,https://listings.listhub.net/pages/MREDIL/11171175/?channel=mashv,3,True,Ravenswood Manor,,739900,292.3350454365863,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,73.0,,,,13133140090000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Bateman Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Roosevelt High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1922.0,,1500.0,,2380319,IL,Cook County,-87.63075256347656,60610,,11155825,43,Single Family Residential,Residential,Single Family Attached,2,,,Chicago,MLS Listing,41.9079704284668,,,"Vintage - Chicago, IL",,,,,50 West Schiller Street #2H,,,https://listings.listhub.net/pages/MREDIL/11155825/?channel=mashv,2,True,Gold Coast,,495000,330.0,,0,,,False,Hot Water,,,1,73.0,,1937.0,,17042090270000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,2001.0,,1000.0,,2468365,IL,Cook County,-87.6378402709961,60610,6019.31,11198375,3,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.91075134277344,,,"Condo - Chicago, IL",,,1.0,Garage,1546 North Orleans Street #503,,,https://listings.listhub.net/pages/MREDIL/11198375/?channel=mashv,1,True,Old Town,,410000,410.0,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,72.98,,390.0,,17042000961018.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,American International Realty Corp.,1889.0,,,,107568,IL,Cook County,-87.72570037841797,60624,1770.66,11163333,36,Single Family Residential,Residential,Single Family Detached,4,,N,Chicago,MLS Listing,41.89250183105469,,,"Row House, 2 Stories - Chicago, IL",,149900.0,2.0,,3956 West ONTARIO Street,,1555.0,https://listings.listhub.net/pages/MREDIL/11163333/?channel=mashv,1,True,West Garfield Park,Y,155000,,,0,,,False,Forced Air (Natural Gas),None,,1,72.88,,,,16111090180000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,REMAX VISION,1957.0,,1070.0,,2403345,IL,Cook County,-87.81593322753906,60707,404.54,11109240,85,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.93498992919922,,,"1 Story, Ranch - Chicago, IL",,,1.0,Garage,3027 North Oriole Avenue,,4661.0,https://listings.listhub.net/pages/MREDIL/11109240/?channel=mashv,1,True,Belmont Heights,,264900,247.57009345794395,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.88,,,,12252080350000.0,Ranch,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1894.0,1:00 PM,1300.0,,2525601,IL,Cook County,-87.68567657470703,60622,6209.75,11190859,10,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90964126586914,2021-08-21,,"Condo,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,Garage,1537 North Claremont Avenue #2,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11190859/?channel=mashv,2,True,Wicker Park,,415000,319.2307692307692,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.73,,200.0,,17061010411002.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"The Matt Laricy Group, A Division of Americorp",2009.0,3:00 PM,1700.0,,2512886,IL,Cook County,-87.65702056884766,60642,10065.74,11183354,17,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.89020919799805,2021-08-28,,"Condo - Chicago, IL",,,1.0,Garage,1162 West Hubbard Street #204,1:30 PM,,https://listings.listhub.net/pages/MREDIL/11183354/?channel=mashv,2,True,River West,,549950,323.5,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,72.61,,256.0,,17082460291009.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"Manage Chicago, Inc",1964.0,,1600.0,,2524679,IL,Cook County,-87.64010620117188,60628,1282.26,11190667,10,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.71289825439453,,,"1.5 Story - Chicago, IL",,,2.0,Garage,9945 South Union Avenue,,3123.0,https://listings.listhub.net/pages/MREDIL/11190667/?channel=mashv,2,True,Longwood Manor,,198000,123.75,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.53,,,,25093020190000.0,Other,,True,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,United Real Estate - Chicago,1961.0,,,,866294,IL,Cook County,-87.64420318603516,60657,2284.0,11183130,20,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.94570159912109,,,"Condo - Chicago, IL",,,,Garage,555 West CORNELIA Avenue #1410,,,https://listings.listhub.net/pages/MREDIL/11183130/?channel=mashv,1,True,Lake View East,,189000,,,0,,,False,Baseboard,Window Unit(s) A/C,,1,72.52,,680.0,,14213050301184.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Nettelhorst Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Lake View High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Nettelhorst Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Engel & Volkers Chicago,1932.0,,1958.0,,2520605,IL,Cook County,-87.63031768798828,60628,,11188341,14,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.71026992797852,,,"Single-Family Home, Bungalow - Chicago-Roseland, IL",,,2.0,,10113 S Princeton Avenue S,,3093.0,https://listings.listhub.net/pages/EV/MRD11188341/?channel=mashv,2,True,Fernwood,,129900,66.34320735444331,,0,,,False,,None,,1,72.51,,,,,Bungalow,,,0,0,0,
,Engel & Volkers Chicago,1895.0,,3700.0,,2500093,IL,Cook County,-87.64320373535156,60614,,11174678,26,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.92686080932617,,,"Single-Family Home, Row House - Chicago-Lincoln Park, IL",,,2.0,,566 W Arlington Place,,,https://listings.listhub.net/pages/EV/MRD11174678/?channel=mashv,5,True,Park West,,1950000,527.027027027027,,0,,,False,Zoned (Natural Gas),Central A/C,,1,72.5,,,,,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Alcott Elementary School', 'district': None}, {'category': 'High', 'name': 'Lincoln Park High School', 'district': None}, {'category': 'JuniorHigh', 'name': None, 'district': None}, {'category': 'Middle', 'name': None, 'district': None}]"
,Keller Williams Preferred Realty,,,,,2070236,IL,Cook County,-87.66590118408203,60636,3075.36,10995738,192,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.78789901733398,,,"2 Stories - Chicago, IL",,,,,5812 South Marshfield Avenue,,3167.0,https://listings.listhub.net/pages/MREDIL/10995738/?channel=mashv,3,True,West Englewood,,98500,,,0,,,False,Forced Air (Electric),None,,1,72.45,,,,20182300170000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Nicholson Elementary School Math', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,HomeSmart Connect Real Estate,1952.0,,750.0,,2046182,IL,Cook County,-87.6946029663086,60625,1305.52,11167569,33,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.97990036010742,,,"Condo - Chicago, IL",,,,,2610 West Balmoral Avenue #506,,22216.0,https://listings.listhub.net/pages/MREDIL/11167569/?channel=mashv,1,True,Budlong Woods,,149900,199.86666666666667,,0,,,False,Radiator,Window Unit(s) A/C,,1,72.41,,189.0,,13122140521030.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"4 Sale Realty, Inc.",1970.0,,,,2501919,IL,Cook County,-87.78103637695312,60630,1122.24,11176659,24,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.97367858886719,,,"Condo - Chicago, IL",,,1.0,,6103 West Higgins Avenue #3C,,,https://listings.listhub.net/pages/MREDIL/11176659/?channel=mashv,1,True,Gladstone Park,,131333,,,0,,,False,,Window Unit(s) A/C,,1,72.41,,297.0,,13083110531008.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,2008.0,,1805.0,,2485897,IL,Cook County,-87.62789916992188,60605,10950.0,11163734,35,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.87514877319336,,,"Condo,Condo-loft - Chicago, IL",,,1.0,Garage,520 South State Street #701,,,https://listings.listhub.net/pages/MREDIL/11163734/?channel=mashv,2,True,Printers Row,,620000,343.4903047091413,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.38,,891.0,,17162470671029.0,Loft,,,0,0,0,"[{'category': 'Elementary', 'name': 'South Loop Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Phillips Academy High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,2010.0,1:00 PM,,,2318074,IL,Cook County,-87.68950653076172,60625,5042.24,11094668,98,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.97192001342773,2021-04-24,,"Condo,Mid Rise (4-6 Stories) - Chicago, IL",,,1.0,Garage,4950 North Western Avenue #3I,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11094668/?channel=mashv,2,True,Lincoln Square,,324000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.38,,321.0,,13124110821023.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Budlong Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Amundsen High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Budlong Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2007.0,1:00 PM,2400.0,,723137,IL,Cook County,-87.66850280761719,60657,10979.3,11181225,20,Condo/Coop,Residential,Condominium,4,,,Chicago,MLS Listing,41.94829940795898,2021-06-26,,"Condo - Chicago, IL",,,1.0,Garage,3641 North ASHLAND Avenue #1N,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11181225/?channel=mashv,3,True,Lake View,,525000,218.75,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,72.35,,250.0,,14201190491001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Hamilton Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Lake View High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Hamilton Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,COMPASS REO INC,2003.0,3:00 PM,1900.0,,2506329,IL,Cook County,-87.6890869140625,60612,2253.12,11179237,22,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.87371826171875,2021-08-07,,"Condo-duplex,Low Rise (1-3 Stories) - Chicago, IL",,,1.0,Garage,2507 West Harrison Street #1,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11179237/?channel=mashv,3,True,Tri-Taylor,,295000,155.26315789473685,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,72.32,,330.0,,16134020461001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,,12:00 PM,1440.0,,2484494,IL,Cook County,-87.68598175048828,60618,4178.0,11116494,36,Townhouse,Residential,Townhouse,2,,,Chicago,MLS Listing,41.94023895263672,2021-08-29,,"Manor Home/Coach House/Villa,Townhouse-2 Story - Chicago, IL",,,1.0,Garage,2307 West Melrose Street #REAR,10:00 AM,,https://listings.listhub.net/pages/MREDIL/11116494/?channel=mashv,2,True,Roscoe Village,,495000,343.75,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,72.3,,,,14193280371002.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Audubon Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Hometown Real Estate,1954.0,,,,2465417,IL,Cook County,-87.5336685180664,60617,777.98,11151586,47,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.70207977294922,,,"2 Stories - Chicago, IL",,,3.0,Garage,10621 South Avenue J,,,https://listings.listhub.net/pages/MREDIL/11151586/?channel=mashv,3,True,East Side,,239900,,,0,,,False,,Central A/C,,1,72.23,,,,26171050100000.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,American International Realty Corp.,,,,,1358076,IL,Cook County,-87.80729675292969,60634,2797.0,11194687,7,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.94329833984375,,,"Condo - Chicago, IL",,,1.0,,3460 North HARLEM Avenue #1A,,,https://listings.listhub.net/pages/MREDIL/11194687/?channel=mashv,2,True,Belmont Heights,,207900,,,0,,,False,Forced Air (Electric),Central A/C,,1,72.23,,210.0,,12244150341001.0,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
