isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,tax,mls_id,daysOnMarket,homeType,property_type,property_sub_type,beds,num_of_units,favorite,city,saleType,latitude,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,heating_system,cooling_system,walkscore,investment_likelihood_label,investment_likelihood_score,investment_likelihood_stars,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools
,Real Home Realty,1925.0,,900.0,,2523704,IL,Cook County,-87.72061157226562,60618,1971.55,11190231,11,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.95909881591797,,,"Condo - Chicago, IL",,,,,3703 West Cullom Avenue #C,,,https://listings.listhub.net/pages/MREDIL/11190231/?channel=mashv,1,True,Albany Park,,159900,177.66666666666666,,0,,,False,Other (Natural Gas),None,,1,71.84,,243.0,,13143140411007,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,RE/MAX MI CASA,1922.0,,700.0,,2530226,IL,Cook County,-87.7273178100586,60641,1593.41,11194936,7,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.93610000610352,,,"Condo,Low Rise (1-3 Stories) - Chicago, IL",,,,,3022 North Pulaski Road #1C,,,https://listings.listhub.net/pages/MREDIL/11194936/?channel=mashv,1,True,Belmont Gardens,,229900,328.42857142857144,,0,,,False,Forced Air,Central A/C,,1,71.84,,166.0,,13272150381005,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dwell One Realty,1995.0,2:00 PM,,,2484415,IL,Cook County,-87.68195343017578,60622,8730.46,11165635,35,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90771102905273,2021-07-25,,"Condo - Chicago, IL",,,1.0,,1431 North LEAVITT Street #3,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11165635/?channel=mashv,2,True,Wicker Park,,450000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.84,,150.0,,17061120491004,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Pritzker Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Clemente Community Academy Senio', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Pritzker Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,HomeSmart Realty Group,1892.0,,750.0,,2433678,IL,Cook County,-87.72444152832031,60624,1371.0,11130588,66,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.89334106445313,,,"Condo - Chicago, IL",,,1.0,,3921 West Huron Street #7,,,https://listings.listhub.net/pages/MREDIL/11130588/?channel=mashv,1,True,West Humboldt Park,,89900,119.86666666666666,,0,,,False,,Central A/C,,1,71.75,,135.0,,16111110481007,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Elite,1945.0,,1311.0,,2145807,IL,Cook County,-87.61817169189453,60619,1672.7,10912080,310,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.72378158569336,,,"2 Stories - Chicago, IL",,,1.0,Garage,9356 South Prairie Avenue,,3703.0,https://listings.listhub.net/pages/MREDIL/10912080/?channel=mashv,2,True,West Chesterfield,,130000,99.16094584286805,,0,,,False,,Window Unit(s) A/C,,1,71.75,,,,25033170400000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Charles Rutenberg Realty,,,2400.0,,2337031,IL,Cook County,-87.61852264404297,60628,2224.24,11059351,129,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.66917037963867,,,"1 Story - Chicago, IL",,,2.0,Garage,138 East 124th Street,,,https://listings.listhub.net/pages/MREDIL/11059351/?channel=mashv,3,True,West Pullman,,229000,95.41666666666667,,0,,,False,,Central A/C,,1,71.75,,,,25284150140000,Other,,,0,0,0,
,RE/MAX MI CASA,1954.0,12:00 PM,,,2424861,IL,Cook County,-87.74040985107422,60629,2827.2,11123877,72,Single Family Residential,Residential,Single Family Detached,3,,,Chicago,MLS Listing,41.77228164672852,2021-06-19,,"1.5 Story, Cape Cod - Chicago, IL",,,2.0,Garage,6621 South Keating Avenue,10:00 AM,3751.0,https://listings.listhub.net/pages/MREDIL/11123877/?channel=mashv,2,True,Clearing (E),,324900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.75,,,,19221170070000,Cape Cod,true,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Village Realty,1970.0,,1000.0,,2523688,IL,Cook County,-87.73052978515625,60652,148.96,11190166,12,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.75408935546875,,,"Condo - Chicago, IL",,,,,4300 West Ford City Drive #610-A,,,https://listings.listhub.net/pages/MREDIL/11190166/?channel=mashv,2,True,Ford City,,68000,68.0,,0,,,False,,Window Unit(s) A/C,,1,71.69,,361.0,,19274010381131,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Oak Leaf Realty LLC,1980.0,,825.0,,1508549,IL,Cook County,-87.62840270996094,60605,3976.08,11170548,31,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.87039947509766,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,901 South Plymouth Court #1201,,,https://listings.listhub.net/pages/MREDIL/11170548/?channel=mashv,1,True,Printers Row,,215000,260.6060606060606,,0,,,False,,Window Unit(s) A/C,,1,71.6,,403.0,,17164240041067,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2009.0,,754.0,,2504653,IL,Cook County,-87.63490295410156,60607,4715.0,11173092,22,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.87670135498047,,,"Condo - Chicago, IL",,,,,235 West Van Buren Street #3720,,,https://listings.listhub.net/pages/MREDIL/11173092/?channel=mashv,1,True,Printers Row,,235000,311.6710875331565,,0,,,False,Forced Air,Central A/C,,1,71.6,,329.0,,17162380282251,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,2008.0,12:00 PM,,,2426532,IL,Cook County,-87.59564208984375,60653,1987.14,11198823,2,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.81042861938477,2021-07-11,,"Condo - Chicago, IL",,,1.0,,1227 East 46th Street #GE,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11198823/?channel=mashv,2,True,North Kenwood,,195000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.58,,198.0,,20024030591001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Century 21 Affiliated.com,1928.0,,1086.0,,2467820,IL,Cook County,-87.63372802734375,60628,1347.82,11152447,47,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.69630813598633,,,"1 Story - Chicago, IL",,,1.0,Garage,10855 South EGGLESTON Avenue,,,https://listings.listhub.net/pages/MREDIL/11152447/?channel=mashv,1,True,Roseland,,89900,82.78084714548802,,0,,,False,Forced Air,None,,1,71.5,,,,25163150190000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"North Clybourn Group, Inc.",2021.0,,,,2403378,IL,Cook County,-87.68959045410156,60612,,11171207,29,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.88180160522461,,,"2 Stories - Chicago, IL",,,2.0,Garage,2527 West Warren Boulevard,,3006.0,https://listings.listhub.net/pages/MREDIL/11171207/?channel=mashv,4,True,Tri-Taylor,,749900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.5,,,,16124270170000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1988.0,,,,2244261,IL,Cook County,-87.62938690185547,60610,4785.0,11039407,147,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.89892959594727,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,1.0,Garage,33 West DELAWARE Place #9G,,,https://listings.listhub.net/pages/MREDIL/11039407/?channel=mashv,1,True,Near North,,279000,,,0,,,False,Forced Air (Electric),Central A/C,,1,71.5,,631.0,,17044420591151,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden International', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden International', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1963.0,,2200.0,,1527502,IL,Cook County,-87.62550354003906,60610,15685.64,11184094,16,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.90589904785156,,,"Condo - Chicago, IL",,,4.0,Garage,1300 North LAKE SHORE Drive #30D,,,https://listings.listhub.net/pages/MREDIL/11184094/?channel=mashv,2,True,Gold Coast,,1100000,500.0,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.5,,2053.0,,17031080161109,Other,,true,0,0,0,"[{'category': 'Elementary', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'High', 'name': 'Lincoln Park High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Ogden Elementary', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Preferred Realty,2007.0,3:00 PM,2100.0,,2403032,IL,Cook County,-87.668701171875,60613,8853.0,11104724,84,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.95328140258789,2021-07-10,,"Condo - Chicago, IL",,,1.0,Garage,3925 North Ashland Avenue #2,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11104724/?channel=mashv,2,True,South East Ravenswood,,575000,273.8095238095238,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.4,,279.0,,14201000521002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Blaine Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Lake View High School', 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,1957.0,,,,2537036,IL,Cook County,-87.64600372314453,60657,2697.02,11162436,3,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.95428085327148,,,"Condo - Chicago, IL",,,2.0,Garage,3950 North Lake Shore Drive #300A,,,https://listings.listhub.net/pages/MREDIL/11162436/?channel=mashv,1,True,Buena Park,,130000,,,0,,,False,Hot Water,Window Unit(s) A/C,,1,71.36,,876.0,,14211010341002,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1948.0,,,,2389348,IL,Cook County,-87.65099334716797,60640,776.0,11127805,69,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.97137832641602,,,"Condo,Studio - Chicago, IL",,,1.0,Garage,4880 North Marine Drive #816,,,https://listings.listhub.net/pages/MREDIL/11127805/?channel=mashv,1,True,Margate Park,,104900,,,0,,,False,Baseboard (Natural Gas),Window Unit(s) A/C,,1,71.35,,438.0,,14084170501119,Other,,true,0,0,0,"[{'category': 'Elementary', 'name': 'Mccutcheon Elementary School', 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,,,,,2397641,IL,Cook County,-87.65099334716797,60640,710.57,11104270,90,Condo/Coop,Residential,Condominium,0,,,Chicago,MLS Listing,41.97137832641602,,,"Condo,High Rise (7+ Stories),Studio - Chicago, IL",,,100.0,Garage,4880 North Marine Drive #316,,,https://listings.listhub.net/pages/MREDIL/11104270/?channel=mashv,1,True,Margate Park,,119500,,,0,,,False,Baseboard,Window Unit(s) A/C,,1,71.35,,420.0,,14084170501039,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Keller Williams Preferred Realty,1930.0,2:30 PM,1300.0,,2506237,IL,Cook County,-87.69515228271484,60647,7074.18,11199434,2,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.92572021484375,2021-08-29,,"Condo - Chicago, IL",,,,,2430 North Washtenaw Avenue #G,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11199434/?channel=mashv,2,True,Palmer Square,,379000,291.53846153846155,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.3,,183.0,,13254250241001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,2005.0,,1177.0,,2517220,IL,Cook County,-87.62538146972656,60605,5978.45,11186403,15,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.86869049072266,,,"Condo - Chicago, IL",,,1.0,Garage,1111 South Wabash Avenue #1407,,,https://listings.listhub.net/pages/MREDIL/11186403/?channel=mashv,2,True,Dearborn Park,,290000,246.3891248937978,,0,,,False,Hot Water,Central A/C,,1,71.29,,525.0,,17153090391092,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,2001.0,3:00 PM,2250.0,,2470612,IL,Cook County,-87.66848754882812,60622,8214.05,11178350,22,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.89413070678711,2021-08-15,,"1/2 Duplex,Condo - Chicago, IL",,,1.0,,1651 West Huron Street #1E,1:30 PM,,https://listings.listhub.net/pages/MREDIL/11178350/?channel=mashv,3,True,West Town,,560000,248.88888888888889,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.25,,235.0,,17072110541001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,1924.0,3:00 PM,,,2472676,IL,Cook County,-87.64457702636719,60657,3351.43,11154764,42,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.94726943969727,2021-08-14,,"Condo,Courtyard - Chicago, IL",,,,,548 West Brompton Avenue #2E,1:00 PM,,https://listings.listhub.net/pages/MREDIL/11154764/?channel=mashv,1,True,Lake View East,,207000,,,0,,,False,Radiator,Window Unit(s) A/C,,1,71.22,,295.0,,14211110101045,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Century 21 S.G.R. Inc,1952.0,,,,2495094,IL,Cook County,-87.64112091064453,60657,3325.53,11171263,29,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.94425964355469,,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,,Garage,3410 North Lake Shore Drive #5E,,,https://listings.listhub.net/pages/MREDIL/11171263/?channel=mashv,1,True,Lake View East,,180000,,,0,,,False,Forced Air,Window Unit(s) A/C,,1,71.22,,441.0,,14213070521183,High Rise,,true,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,,2:00 PM,,,1379993,IL,Cook County,-87.63970184326172,60657,3173.0,11171123,29,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.93519973754883,2021-08-22,,"Condo,High Rise (7+ Stories) - Chicago, IL",,,,,2930 North Sheridan Road #805,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11171123/?channel=mashv,1,True,Park West,,239995,,,0,,,False,Other,Window Unit(s) A/C,,1,71.22,,322.0,,14281180531080,High Rise,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Charles Rutenberg Realty,2021.0,,3500.0,,2250095,IL,Cook County,-87.64270782470703,60621,706.23,10989296,202,Single Family Residential,Residential,Single Family Detached,4,,,Chicago,MLS Listing,41.78533172607422,,,"1.5 Story - Chicago, IL",,,2.0,Garage,5956 South union Avenue,,4765.0,https://listings.listhub.net/pages/MREDIL/10989296/?channel=mashv,4,True,Englewood,,439000,125.42857142857143,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,71.22,,,,20163000860000,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1925.0,,,,2479045,IL,Cook County,-87.64118957519531,60657,2784.0,11154269,38,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.93466949462891,,,"Condo - Chicago, IL",,,,,440 West Surf Street #1C,,,https://listings.listhub.net/pages/MREDIL/11154269/?channel=mashv,1,True,Park West,,229000,,,0,,,False,Hot Water,None,,1,71.22,,453.0,,14281180441015,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass Real Estate,1974.0,12:30 PM,650.0,,2504650,IL,Cook County,-87.64571380615234,60614,4814.69,11098441,22,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.92694854736328,2021-08-15,,"Condo - Chicago, IL",,,1.0,,644 West ARLINGTON Place #3F,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11098441/?channel=mashv,1,True,Park West,,209000,321.53846153846155,,0,,,False,Baseboard,Window Unit(s) A/C,,1,71.22,,368.0,,14283140341020,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Redfin Corporation,1940.0,2:00 PM,1000.0,,2519250,IL,Cook County,-87.79299926757812,60656,4785.06,11181560,14,Single Family Residential,Residential,Single Family Detached,2,,,Chicago,MLS Listing,41.97414016723633,2021-08-29,,"2 Stories, Georgian - Chicago, IL",,,1.0,Garage,5110 North Natoma Avenue,12:00 PM,4661.0,https://listings.listhub.net/pages/MREDIL/11181560/?channel=mashv,2,True,Big Oaks,,385000,385.0,,0,,,False,,Central A/C,,1,71.21,,,,13074030580000,Georgian,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Jameson Real Estate LLC,1968.0,,470.0,,871270,IL,Cook County,-87.62259674072266,60616,761.69,11154305,44,Condo/Coop,Residential,Apartment,0,,,Chicago,MLS Listing,41.84080123901367,,,"Studio - Chicago, IL",,,,,2941 South MICHIGAN Avenue #505,,,https://listings.listhub.net/pages/MREDIL/11154305/?channel=mashv,1,True,South Commons,,89900,191.27659574468086,,0,,,False,Other,Window Unit(s) A/C,,1,71.1,,287.0,,17273100931056,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,1868.0,,,,2508390,IL,Cook County,-87.7639389038086,60630,1322.97,11181217,20,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,41.96965026855469,,,"Condo - Chicago, IL",,,,,5472 West Higgins Avenue #2B,,,https://listings.listhub.net/pages/MREDIL/11181217/?channel=mashv,1,True,Jefferson Park,,135000,,,0,,,False,Baseboard,Window Unit(s) A/C,,1,71.1,,135.0,,13093220461007,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dream Town Realty,2007.0,2:00 PM,895.0,,2459549,IL,Cook County,-87.64926147460938,60614,4116.84,11195475,6,Condo/Coop,Residential,Condominium,2,,,Chicago,MLS Listing,41.93115997314453,2021-08-21,,"Condo - Chicago, IL",,,,,2672 North Halsted Street #2E,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11195475/?channel=mashv,2,True,Wrightwood Neighbors,,349000,389.9441340782123,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.1,,12.083333333333334,,14294071081003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Century 21 Pro-Team,,,,,2495096,IL,Cook County,-87.66790771484375,60626,1601.86,11171876,29,Condo/Coop,Residential,Condominium,1,,,Chicago,MLS Listing,42.02032089233398,,,"Condo,Courtyard,Vintage - Chicago, IL",,,,,7631 North GREENVIEW Avenue #1F,,,https://listings.listhub.net/pages/MREDIL/11171876/?channel=mashv,1,True,Rogers Park,,120000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.1,,147.0,,11291070361018,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,"The Matt Laricy Group, A Division of Americorp",2000.0,,,,2087990,IL,Cook County,-87.67539978027344,60614,6702.18,11153097,45,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.93130111694336,,,"1/2 Duplex,Condo - Chicago, IL",,,2.0,,2750 North Wolcott Avenue #3S,,21875.0,https://listings.listhub.net/pages/MREDIL/11153097/?channel=mashv,3,True,Lathrop Homes,,485000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.05,,334.0,,14304020441012,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Dwell One Realty,1997.0,2:00 PM,,,2305734,IL,Cook County,-87.67330169677734,60622,8693.66,11153526,45,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90164947509766,2021-08-08,,"Condo-duplex - Chicago, IL",,,2.0,,1822 West Thomas Street #1,12:00 PM,,https://listings.listhub.net/pages/MREDIL/11153526/?channel=mashv,3,True,East Ukrainian Village,,510000,,,0,,,False,Fireplace (Natural Gas),Central A/C,,1,71.05,,14.583333333333334,,17064040251001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Compass,2000.0,12:30 PM,,,2495305,IL,Cook County,-87.67257690429688,60622,9820.11,11163120,29,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90008926391602,2021-08-01,,"Condo-duplex - Chicago, IL",,,1.0,Garage,1012 North Wood Street #1,11:00 AM,,https://listings.listhub.net/pages/MREDIL/11163120/?channel=mashv,3,True,East Ukrainian Village,,589000,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.05,,227.0,,17064160481001,Other,,,0,0,0,"[{'category': 'Elementary', 'name': None, 'district': '299'}, {'category': 'High', 'name': None, 'district': '299'}, {'category': 'JuniorHigh', 'name': None, 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
,Exit Strategy Realty,1999.0,1:30 PM,,,2499741,IL,Cook County,-87.66963195800781,60622,9722.85,11174736,27,Condo/Coop,Residential,Condominium,3,,,Chicago,MLS Listing,41.90262985229492,2021-08-15,,"Condo,Condo-duplex,Penthouse - Chicago, IL",,,1.0,Garage,1111 North Paulina Street #3,12:30 PM,,https://listings.listhub.net/pages/MREDIL/11174736/?channel=mashv,3,True,East Ukrainian Village,,659900,,,0,,,False,Forced Air (Natural Gas),Central A/C,,1,71.05,,184.0,,17064070301003,Other,,,0,0,0,"[{'category': 'Elementary', 'name': 'Pritzker Elementary School', 'district': '299'}, {'category': 'High', 'name': 'Wells Community Academy Senior H', 'district': '299'}, {'category': 'JuniorHigh', 'name': 'Pritzker Elementary School', 'district': '299'}, {'category': 'Middle', 'name': None, 'district': '299'}]"
